"Date","Price","Open","High","Low","Change %"
"Dec 30, 2016","1,151.85","1,158.68","1,163.53","1,149.49","-0.56%"
"Dec 29, 2016","1,158.32","1,142.39","1,159.58","1,140.81","1.39%"
"Dec 28, 2016","1,142.45","1,139.64","1,144.84","1,136.54","0.27%"
"Dec 27, 2016","1,139.35","1,134.06","1,149.48","1,131.85","0.48%"
"Dec 26, 2016","1,133.94","1,133.94","1,133.94","1,133.94","0.04%"
"Dec 23, 2016","1,133.49","1,128.89","1,136.12","1,128.18","0.43%"
"Dec 22, 2016","1,128.69","1,131.80","1,134.17","1,127.43","-0.27%"
"Dec 21, 2016","1,131.80","1,132.14","1,137.50","1,129.29","-0.04%"
"Dec 20, 2016","1,132.20","1,139.34","1,140.08","1,125.63","-0.60%"
"Dec 19, 2016","1,139.05","1,134.35","1,142.70","1,134.14","0.44%"
"Dec 16, 2016","1,134.09","1,128.44","1,141.28","1,126.46","0.50%"
"Dec 15, 2016","1,128.43","1,143.81","1,144.50","1,122.44","-1.38%"
"Dec 14, 2016","1,144.25","1,158.39","1,165.10","1,139.47","-1.22%"
"Dec 13, 2016","1,158.35","1,162.45","1,165.16","1,154.71","-0.33%"
"Dec 12, 2016","1,162.21","1,159.01","1,165.85","1,151.43","0.37%"
"Dec 09, 2016","1,157.87","1,170.48","1,172.22","1,156.17","-1.08%"
"Dec 08, 2016","1,170.55","1,173.65","1,178.62","1,168.88","-0.29%"
"Dec 07, 2016","1,174.00","1,169.64","1,180.30","1,165.35","0.36%"
"Dec 06, 2016","1,169.74","1,170.18","1,175.40","1,166.53","-0.04%"
"Dec 05, 2016","1,170.26","1,182.80","1,187.79","1,157.08","-0.57%"
"Dec 02, 2016","1,176.92","1,171.05","1,178.03","1,166.20","0.48%"
"Dec 01, 2016","1,171.30","1,173.29","1,177.07","1,160.77","-0.15%"
"Nov 30, 2016","1,173.11","1,188.72","1,195.36","1,170.75","-1.29%"
"Nov 29, 2016","1,188.46","1,193.30","1,195.06","1,180.97","-0.42%"
"Nov 28, 2016","1,193.44","1,183.10","1,197.60","1,182.96","0.83%"
"Nov 25, 2016","1,183.63","1,184.96","1,193.96","1,171.96","-0.03%"
"Nov 24, 2016","1,184.00","1,188.11","1,191.34","1,181.79","-0.32%"
"Nov 23, 2016","1,187.77","1,212.24","1,215.05","1,181.57","-2.02%"
"Nov 22, 2016","1,212.24","1,214.29","1,221.45","1,206.24","-0.15%"
"Nov 21, 2016","1,214.05","1,208.10","1,218.02","1,205.74","0.44%"
"Nov 18, 2016","1,208.69","1,216.39","1,218.13","1,203.90","-0.63%"
"Nov 17, 2016","1,216.39","1,225.68","1,231.80","1,211.12","-0.73%"
"Nov 16, 2016","1,225.30","1,228.38","1,233.47","1,221.60","-0.23%"
"Nov 15, 2016","1,228.08","1,220.24","1,231.54","1,219.06","0.64%"
"Nov 14, 2016","1,220.26","1,227.91","1,231.56","1,211.47","-0.44%"
"Nov 11, 2016","1,225.68","1,259.82","1,265.50","1,219.50","-2.71%"
"Nov 10, 2016","1,259.76","1,277.68","1,292.22","1,252.28","-1.43%"
"Nov 09, 2016","1,278.00","1,275.45","1,337.60","1,269.38","0.19%"
"Nov 08, 2016","1,275.64","1,281.66","1,290.84","1,273.04","-0.45%"
"Nov 07, 2016","1,281.41","1,291.61","1,295.90","1,277.80","-1.75%"
"Nov 04, 2016","1,304.25","1,302.61","1,307.11","1,294.65","0.04%"
"Nov 03, 2016","1,303.75","1,297.16","1,306.90","1,285.51","0.49%"
"Nov 02, 2016","1,297.39","1,287.90","1,308.26","1,287.50","0.72%"
"Nov 01, 2016","1,288.15","1,277.17","1,292.21","1,275.55","0.84%"
"Oct 31, 2016","1,277.38","1,278.01","1,279.64","1,270.89","0.08%"
"Oct 28, 2016","1,276.30","1,268.39","1,284.53","1,262.42","0.63%"
"Oct 27, 2016","1,268.30","1,267.15","1,273.17","1,265.40","0.10%"
"Oct 26, 2016","1,266.99","1,273.30","1,276.89","1,264.58","-0.58%"
"Oct 25, 2016","1,274.35","1,265.67","1,277.17","1,262.40","0.78%"
"Oct 24, 2016","1,264.44","1,266.21","1,272.25","1,260.75","-0.18%"
"Oct 21, 2016","1,266.75","1,266.10","1,268.43","1,261.20","0.06%"
"Oct 20, 2016","1,266.00","1,269.55","1,274.02","1,264.55","-0.27%"
"Oct 19, 2016","1,269.40","1,262.63","1,273.84","1,260.24","0.52%"
"Oct 18, 2016","1,262.84","1,256.60","1,265.38","1,254.90","0.57%"
"Oct 17, 2016","1,255.70","1,250.25","1,257.67","1,250.25","0.41%"
"Oct 14, 2016","1,250.55","1,258.79","1,259.65","1,247.51","-0.60%"
"Oct 13, 2016","1,258.12","1,256.14","1,262.41","1,253.53","0.22%"
"Oct 12, 2016","1,255.33","1,253.45","1,259.26","1,250.31","0.17%"
"Oct 11, 2016","1,253.25","1,259.06","1,262.66","1,252.60","-0.52%"
"Oct 10, 2016","1,259.74","1,257.47","1,265.35","1,256.59","0.22%"
"Oct 07, 2016","1,256.97","1,255.34","1,265.74","1,241.68","0.18%"
"Oct 06, 2016","1,254.74","1,267.73","1,269.94","1,250.20","-0.94%"
"Oct 05, 2016","1,266.70","1,269.41","1,277.51","1,262.12","-0.13%"
"Oct 04, 2016","1,268.30","1,312.18","1,313.52","1,266.81","-3.33%"
"Oct 03, 2016","1,311.96","1,318.24","1,320.11","1,309.58","-0.30%"
"Sep 30, 2016","1,315.96","1,320.56","1,328.23","1,312.83","-0.33%"
"Sep 29, 2016","1,320.27","1,322.08","1,326.02","1,315.89","-0.09%"
"Sep 28, 2016","1,321.41","1,326.90","1,327.74","1,317.89","-0.45%"
"Sep 27, 2016","1,327.36","1,337.77","1,339.78","1,324.81","-0.79%"
"Sep 26, 2016","1,337.97","1,337.07","1,342.46","1,332.56","0.03%"
"Sep 23, 2016","1,337.61","1,337.69","1,341.06","1,333.59","0.02%"
"Sep 22, 2016","1,337.30","1,335.12","1,344.27","1,331.56","0.03%"
"Sep 21, 2016","1,336.85","1,315.10","1,337.22","1,308.60","1.65%"
"Sep 20, 2016","1,315.10","1,312.80","1,318.50","1,312.31","0.13%"
"Sep 19, 2016","1,313.39","1,310.77","1,318.32","1,309.27","0.23%"
"Sep 16, 2016","1,310.43","1,313.91","1,318.43","1,306.62","-0.29%"
"Sep 15, 2016","1,314.25","1,322.72","1,327.53","1,309.70","-0.66%"
"Sep 14, 2016","1,322.97","1,318.88","1,326.26","1,316.13","0.30%"
"Sep 13, 2016","1,319.05","1,327.99","1,332.64","1,315.72","-0.65%"
"Sep 12, 2016","1,327.63","1,328.29","1,330.68","1,320.79","-0.04%"
"Sep 09, 2016","1,328.15","1,338.41","1,340.03","1,327.70","-0.76%"
"Sep 08, 2016","1,338.35","1,345.11","1,349.78","1,335.54","-0.51%"
"Sep 07, 2016","1,345.24","1,348.67","1,353.01","1,342.74","-0.34%"
"Sep 06, 2016","1,349.88","1,325.37","1,352.16","1,324.77","1.72%"
"Sep 05, 2016","1,327.08","1,324.42","1,329.32","1,322.31","0.16%"
"Sep 02, 2016","1,325.01","1,314.13","1,329.09","1,309.51","0.85%"
"Sep 01, 2016","1,313.79","1,309.12","1,315.38","1,302.23","0.37%"
"Aug 31, 2016","1,308.95","1,311.25","1,316.54","1,305.41","-0.17%"
"Aug 30, 2016","1,311.15","1,323.20","1,325.70","1,309.15","-0.93%"
"Aug 29, 2016","1,323.41","1,320.47","1,325.43","1,315.10","0.16%"
"Aug 26, 2016","1,321.33","1,321.89","1,341.54","1,318.89","-0.03%"
"Aug 25, 2016","1,321.70","1,323.75","1,327.50","1,317.96","-0.15%"
"Aug 24, 2016","1,323.75","1,337.88","1,340.52","1,323.70","-1.07%"
"Aug 23, 2016","1,338.10","1,339.34","1,345.45","1,335.65","-0.07%"
"Aug 22, 2016","1,339.02","1,340.83","1,341.65","1,332.10","-0.21%"
"Aug 19, 2016","1,341.78","1,352.91","1,353.44","1,337.93","-0.78%"
"Aug 18, 2016","1,352.34","1,349.05","1,356.60","1,345.84","0.27%"
"Aug 17, 2016","1,348.66","1,345.70","1,352.07","1,337.70","0.19%"
"Aug 16, 2016","1,346.08","1,339.69","1,358.38","1,339.47","0.50%"
"Aug 15, 2016","1,339.36","1,338.08","1,344.21","1,335.95","0.24%"
"Aug 12, 2016","1,336.19","1,338.70","1,356.28","1,333.98","-0.20%"
"Aug 11, 2016","1,338.87","1,347.26","1,353.78","1,335.93","-0.58%"
"Aug 10, 2016","1,346.67","1,340.95","1,357.57","1,340.30","0.44%"
"Aug 09, 2016","1,340.75","1,334.85","1,343.24","1,330.47","0.40%"
"Aug 08, 2016","1,335.38","1,335.18","1,338.53","1,329.84","-0.03%"
"Aug 05, 2016","1,335.80","1,360.72","1,365.51","1,334.87","-1.87%"
"Aug 04, 2016","1,361.20","1,358.41","1,365.45","1,348.90","0.24%"
"Aug 03, 2016","1,357.90","1,363.65","1,366.85","1,354.16","-0.42%"
"Aug 02, 2016","1,363.68","1,353.47","1,367.81","1,347.06","0.77%"
"Aug 01, 2016","1,353.21","1,349.88","1,355.22","1,346.24","0.17%"
"Jul 29, 2016","1,350.91","1,335.75","1,355.42","1,330.00","1.13%"
"Jul 28, 2016","1,335.79","1,339.38","1,345.53","1,332.23","-0.30%"
"Jul 27, 2016","1,339.86","1,320.04","1,342.62","1,315.74","1.48%"
"Jul 26, 2016","1,320.32","1,315.59","1,325.08","1,313.83","0.36%"
"Jul 25, 2016","1,315.56","1,322.59","1,324.12","1,312.43","-0.52%"
"Jul 22, 2016","1,322.38","1,330.94","1,334.22","1,319.58","-0.65%"
"Jul 21, 2016","1,331.09","1,316.31","1,334.38","1,310.95","1.15%"
"Jul 20, 2016","1,315.95","1,331.81","1,336.34","1,312.49","-1.21%"
"Jul 19, 2016","1,332.13","1,328.51","1,335.29","1,325.61","0.25%"
"Jul 18, 2016","1,328.79","1,332.81","1,335.70","1,323.84","-0.68%"
"Jul 15, 2016","1,337.85","1,336.31","1,338.90","1,322.55","0.21%"
"Jul 14, 2016","1,335.10","1,344.01","1,347.10","1,320.22","-0.58%"
"Jul 13, 2016","1,342.85","1,332.40","1,345.60","1,327.70","0.84%"
"Jul 12, 2016","1,331.65","1,355.16","1,358.20","1,330.15","-1.74%"
"Jul 11, 2016","1,355.25","1,368.71","1,375.11","1,351.20","-0.85%"
"Jul 08, 2016","1,366.80","1,359.21","1,369.09","1,336.08","0.46%"
"Jul 07, 2016","1,360.60","1,363.56","1,370.26","1,350.80","-0.24%"
"Jul 06, 2016","1,363.89","1,356.74","1,375.30","1,356.23","0.57%"
"Jul 05, 2016","1,356.14","1,351.15","1,357.71","1,338.43","0.40%"
"Jul 04, 2016","1,350.78","1,342.58","1,357.97","1,338.34","0.63%"
"Jul 01, 2016","1,342.30","1,323.38","1,344.60","1,320.88","1.52%"
"Jun 30, 2016","1,322.18","1,317.71","1,324.11","1,312.95","0.25%"
"Jun 29, 2016","1,318.89","1,312.39","1,328.23","1,311.29","0.49%"
"Jun 28, 2016","1,312.51","1,324.45","1,326.39","1,305.62","-0.93%"
"Jun 27, 2016","1,324.80","1,326.26","1,335.70","1,317.85","0.67%"
"Jun 24, 2016","1,315.98","1,253.86","1,358.70","1,251.66","4.80%"
"Jun 23, 2016","1,255.65","1,264.31","1,271.65","1,255.46","-0.84%"
"Jun 22, 2016","1,266.31","1,268.45","1,271.00","1,261.41","-0.17%"
"Jun 21, 2016","1,268.44","1,288.68","1,294.38","1,264.48","-1.68%"
"Jun 20, 2016","1,290.15","1,285.80","1,292.36","1,277.74","-0.65%"
"Jun 17, 2016","1,298.60","1,279.35","1,299.88","1,277.19","1.52%"
"Jun 16, 2016","1,279.14","1,293.51","1,316.11","1,278.77","-0.96%"
"Jun 15, 2016","1,291.49","1,285.14","1,297.09","1,278.43","0.44%"
"Jun 14, 2016","1,285.85","1,283.39","1,290.18","1,276.38","0.14%"
"Jun 13, 2016","1,284.05","1,274.05","1,287.40","1,272.70","0.77%"
"Jun 10, 2016","1,274.20","1,269.41","1,278.10","1,264.47","0.40%"
"Jun 09, 2016","1,269.15","1,262.55","1,272.06","1,257.56","0.56%"
"Jun 08, 2016","1,262.14","1,244.64","1,264.19","1,243.09","1.47%"
"Jun 07, 2016","1,243.85","1,245.56","1,246.66","1,234.90","-0.11%"
"Jun 06, 2016","1,245.24","1,242.79","1,248.79","1,239.93","0.06%"
"Jun 03, 2016","1,244.49","1,211.16","1,244.91","1,207.01","2.77%"
"Jun 02, 2016","1,210.95","1,213.62","1,218.05","1,209.99","-0.20%"
"Jun 01, 2016","1,213.35","1,216.40","1,221.25","1,206.50","-0.16%"
"May 31, 2016","1,215.24","1,206.45","1,218.86","1,206.20","0.80%"
"May 30, 2016","1,205.58","1,213.38","1,213.83","1,199.97","-0.56%"
"May 27, 2016","1,212.40","1,219.86","1,223.70","1,206.70","-0.64%"
"May 26, 2016","1,220.15","1,223.40","1,234.01","1,218.55","-0.33%"
"May 25, 2016","1,224.18","1,227.00","1,230.21","1,217.65","-0.23%"
"May 24, 2016","1,227.00","1,249.21","1,251.26","1,226.53","-1.78%"
"May 23, 2016","1,249.24","1,251.41","1,256.36","1,243.39","-0.24%"
"May 20, 2016","1,252.30","1,255.24","1,259.98","1,248.70","-0.22%"
"May 19, 2016","1,255.10","1,258.60","1,261.92","1,245.00","-0.25%"
"May 18, 2016","1,258.30","1,279.71","1,281.51","1,255.05","-1.70%"
"May 17, 2016","1,280.00","1,274.06","1,282.50","1,269.50","0.48%"
"May 16, 2016","1,273.86","1,272.51","1,288.60","1,271.33","0.02%"
"May 13, 2016","1,273.60","1,263.61","1,276.60","1,263.51","0.80%"
"May 12, 2016","1,263.49","1,277.80","1,280.99","1,263.49","-1.11%"
"May 11, 2016","1,277.69","1,265.73","1,279.18","1,264.79","0.89%"
"May 10, 2016","1,266.40","1,264.11","1,269.50","1,257.65","0.20%"
"May 09, 2016","1,263.85","1,284.93","1,287.98","1,261.09","-1.93%"
"May 06, 2016","1,288.70","1,278.50","1,296.10","1,274.40","0.83%"
"May 05, 2016","1,278.05","1,279.85","1,286.38","1,269.24","-0.11%"
"May 04, 2016","1,279.49","1,285.99","1,289.68","1,271.64","-0.51%"
"May 03, 2016","1,286.00","1,291.76","1,302.40","1,282.46","-0.43%"
"May 02, 2016","1,291.60","1,293.69","1,303.98","1,287.48","-0.17%"
"Apr 29, 2016","1,293.74","1,266.27","1,296.49","1,265.14","2.15%"
"Apr 28, 2016","1,266.48","1,245.66","1,270.10","1,238.05","1.64%"
"Apr 27, 2016","1,246.10","1,242.60","1,251.30","1,240.66","0.21%"
"Apr 26, 2016","1,243.44","1,238.57","1,245.15","1,231.95","0.45%"
"Apr 25, 2016","1,237.90","1,232.10","1,242.30","1,230.10","0.45%"
"Apr 22, 2016","1,232.30","1,247.44","1,252.98","1,227.35","-1.33%"
"Apr 21, 2016","1,248.85","1,243.49","1,270.48","1,242.88","0.39%"
"Apr 20, 2016","1,244.05","1,251.00","1,258.75","1,242.60","-0.52%"
"Apr 19, 2016","1,250.50","1,232.46","1,257.20","1,227.70","1.54%"
"Apr 18, 2016","1,231.55","1,234.10","1,242.00","1,230.16","-0.20%"
"Apr 15, 2016","1,234.05","1,227.55","1,236.29","1,225.29","0.54%"
"Apr 14, 2016","1,227.39","1,242.05","1,244.38","1,223.79","-1.27%"
"Apr 13, 2016","1,243.14","1,255.88","1,257.18","1,240.24","-1.02%"
"Apr 12, 2016","1,255.94","1,259.05","1,262.98","1,251.29","-0.16%"
"Apr 11, 2016","1,257.95","1,239.79","1,259.10","1,239.79","1.42%"
"Apr 08, 2016","1,240.39","1,240.18","1,243.18","1,229.62","-0.02%"
"Apr 07, 2016","1,240.69","1,223.16","1,243.90","1,222.70","1.50%"
"Apr 06, 2016","1,222.35","1,231.86","1,232.41","1,217.20","-0.71%"
"Apr 05, 2016","1,231.14","1,215.31","1,237.05","1,214.90","1.30%"
"Apr 04, 2016","1,215.40","1,220.35","1,223.35","1,214.70","-0.58%"
"Apr 01, 2016","1,222.49","1,232.68","1,235.36","1,208.84","-0.83%"
"Mar 31, 2016","1,232.70","1,226.06","1,240.05","1,224.81","0.64%"
"Mar 30, 2016","1,224.85","1,241.30","1,243.30","1,223.33","-1.42%"
"Mar 29, 2016","1,242.55","1,221.40","1,243.65","1,215.65","1.76%"
"Mar 28, 2016","1,221.05","1,214.51","1,222.96","1,208.55","0.38%"
"Mar 25, 2016","1,216.47","1,216.47","1,216.47","1,216.47","-0.04%"
"Mar 24, 2016","1,216.99","1,221.20","1,224.40","1,213.01","-0.26%"
"Mar 23, 2016","1,220.17","1,248.18","1,249.47","1,215.47","-2.26%"
"Mar 22, 2016","1,248.38","1,244.22","1,259.97","1,242.47","0.37%"
"Mar 21, 2016","1,243.74","1,254.70","1,256.12","1,240.76","-0.92%"
"Mar 18, 2016","1,255.30","1,258.16","1,267.22","1,248.30","-0.21%"
"Mar 17, 2016","1,257.90","1,261.70","1,271.65","1,254.65","-0.41%"
"Mar 16, 2016","1,263.08","1,232.84","1,264.38","1,227.24","2.49%"
"Mar 15, 2016","1,232.38","1,234.68","1,237.58","1,226.08","-0.23%"
"Mar 14, 2016","1,235.28","1,250.98","1,261.09","1,229.28","-1.05%"
"Mar 11, 2016","1,248.44","1,271.44","1,282.89","1,248.44","-1.81%"
"Mar 10, 2016","1,271.44","1,252.89","1,273.79","1,237.44","1.48%"
"Mar 09, 2016","1,252.94","1,261.30","1,264.99","1,243.87","-0.65%"
"Mar 08, 2016","1,261.10","1,267.49","1,278.19","1,260.04","-0.50%"
"Mar 07, 2016","1,267.39","1,259.48","1,273.29","1,256.68","0.63%"
"Mar 04, 2016","1,259.44","1,263.89","1,279.98","1,250.29","-0.34%"
"Mar 03, 2016","1,263.69","1,240.30","1,267.44","1,237.34","1.89%"
"Mar 02, 2016","1,240.30","1,232.35","1,244.29","1,224.48","0.65%"
"Mar 01, 2016","1,232.26","1,238.19","1,249.00","1,227.44","-0.47%"
"Feb 29, 2016","1,238.14","1,222.73","1,241.29","1,217.98","1.27%"
"Feb 26, 2016","1,222.60","1,234.44","1,240.05","1,211.59","-0.98%"
"Feb 25, 2016","1,234.64","1,229.44","1,243.09","1,221.18","0.43%"
"Feb 24, 2016","1,229.35","1,227.39","1,253.30","1,221.93","0.15%"
"Feb 23, 2016","1,227.46","1,208.76","1,227.56","1,207.20","1.55%"
"Feb 22, 2016","1,208.74","1,226.14","1,226.35","1,202.02","-1.58%"
"Feb 19, 2016","1,228.19","1,233.12","1,234.79","1,219.79","-0.34%"
"Feb 18, 2016","1,232.35","1,209.16","1,239.90","1,200.75","1.92%"
"Feb 17, 2016","1,209.14","1,200.19","1,213.88","1,195.79","0.73%"
"Feb 16, 2016","1,200.35","1,209.32","1,217.18","1,190.79","-0.79%"
"Feb 15, 2016","1,209.95","1,232.81","1,234.82","1,202.30","-2.27%"
"Feb 12, 2016","1,238.05","1,246.94","1,249.05","1,232.23","-0.71%"
"Feb 11, 2016","1,246.89","1,197.44","1,260.98","1,196.21","4.13%"
"Feb 10, 2016","1,197.49","1,188.95","1,197.74","1,181.29","0.73%"
"Feb 09, 2016","1,188.85","1,191.14","1,199.29","1,185.48","-0.19%"
"Feb 08, 2016","1,191.14","1,170.89","1,200.98","1,164.09","1.49%"
"Feb 05, 2016","1,173.69","1,155.74","1,174.90","1,145.36","1.55%"
"Feb 04, 2016","1,155.74","1,142.95","1,157.59","1,139.43","1.12%"
"Feb 03, 2016","1,142.93","1,129.16","1,146.00","1,124.35","1.22%"
"Feb 02, 2016","1,129.12","1,128.82","1,130.70","1,122.44","0.02%"
"Feb 01, 2016","1,128.85","1,117.88","1,130.09","1,116.24","0.97%"
"Jan 29, 2016","1,118.04","1,115.16","1,118.50","1,108.90","0.26%"
"Jan 28, 2016","1,115.14","1,125.57","1,126.01","1,111.96","-0.93%"
"Jan 27, 2016","1,125.59","1,120.36","1,128.20","1,114.90","0.45%"
"Jan 26, 2016","1,120.57","1,108.02","1,123.30","1,107.17","1.13%"
"Jan 25, 2016","1,108.05","1,097.85","1,109.05","1,097.35","0.89%"
"Jan 22, 2016","1,098.30","1,101.60","1,102.98","1,093.98","-0.30%"
"Jan 21, 2016","1,101.60","1,101.04","1,104.98","1,092.54","0.05%"
"Jan 20, 2016","1,101.02","1,087.10","1,109.60","1,086.73","1.28%"
"Jan 19, 2016","1,087.12","1,088.84","1,094.70","1,082.95","-0.16%"
"Jan 18, 2016","1,088.90","1,089.51","1,093.26","1,087.25","-0.02%"
"Jan 15, 2016","1,089.10","1,077.94","1,097.59","1,076.18","1.03%"
"Jan 14, 2016","1,078.00","1,093.52","1,095.36","1,071.40","-1.42%"
"Jan 13, 2016","1,093.49","1,087.29","1,095.68","1,079.64","0.59%"
"Jan 12, 2016","1,087.05","1,094.30","1,099.54","1,083.61","-0.66%"
"Jan 11, 2016","1,094.26","1,104.19","1,108.51","1,093.91","-0.90%"
"Jan 08, 2016","1,104.24","1,109.45","1,112.40","1,093.93","-0.45%"
"Jan 07, 2016","1,109.25","1,094.45","1,110.20","1,091.09","1.35%"
"Jan 06, 2016","1,094.45","1,077.55","1,095.45","1,074.70","1.56%"
"Jan 05, 2016","1,077.66","1,074.66","1,082.30","1,072.70","0.28%"
"Jan 04, 2016","1,074.70","1,065.36","1,083.70","1,061.90","1.32%"
"Jan 01, 2016","1,060.74","1,061.21","1,061.41","1,060.74","-0.05%"
"Dec 31, 2015","1,061.30","1,061.38","1,063.68","1,058.38","-0.01%"
"Dec 30, 2015","1,061.45","1,069.38","1,072.85","1,059.55","-0.71%"
"Dec 29, 2015","1,068.99","1,069.20","1,075.79","1,067.29","-0.01%"
"Dec 28, 2015","1,069.05","1,076.00","1,077.15","1,066.30","-0.63%"
"Dec 25, 2015","1,075.88","1,075.88","1,075.88","1,075.88","0.00%"
"Dec 24, 2015","1,075.88","1,070.90","1,077.85","1,070.05","0.52%"
"Dec 23, 2015","1,070.35","1,072.21","1,075.75","1,068.25","-0.19%"
"Dec 22, 2015","1,072.36","1,078.41","1,081.00","1,071.85","-0.56%"
"Dec 21, 2015","1,078.44","1,065.94","1,081.88","1,063.88","1.15%"
"Dec 18, 2015","1,066.19","1,051.72","1,070.79","1,051.05","1.37%"
"Dec 17, 2015","1,051.74","1,072.85","1,073.09","1,047.64","-1.98%"
"Dec 16, 2015","1,072.94","1,060.73","1,078.59","1,060.64","1.15%"
"Dec 15, 2015","1,060.74","1,062.89","1,068.89","1,059.59","-0.20%"
"Dec 14, 2015","1,062.90","1,073.69","1,077.70","1,062.77","-1.12%"
"Dec 11, 2015","1,074.89","1,071.60","1,079.98","1,062.38","0.31%"
"Dec 10, 2015","1,071.54","1,073.21","1,076.46","1,069.70","-0.16%"
"Dec 09, 2015","1,073.21","1,074.74","1,085.60","1,069.59","-0.14%"
"Dec 08, 2015","1,074.69","1,070.49","1,078.85","1,067.63","0.40%"
"Dec 07, 2015","1,070.39","1,086.01","1,087.00","1,070.06","-1.53%"
"Dec 04, 2015","1,086.99","1,062.39","1,089.09","1,058.14","2.30%"
"Dec 03, 2015","1,062.57","1,053.71","1,065.80","1,046.25","0.84%"
"Dec 02, 2015","1,053.69","1,069.49","1,071.55","1,050.63","-1.48%"
"Dec 01, 2015","1,069.49","1,064.55","1,074.72","1,063.38","0.48%"
"Nov 30, 2015","1,064.42","1,057.80","1,068.90","1,053.10","0.53%"
"Nov 27, 2015","1,058.81","1,071.59","1,073.90","1,052.86","-1.25%"
"Nov 26, 2015","1,072.25","1,071.91","1,075.46","1,070.35","0.08%"
"Nov 25, 2015","1,071.39","1,075.55","1,080.85","1,067.75","-0.38%"
"Nov 24, 2015","1,075.49","1,069.24","1,080.89","1,068.99","0.58%"
"Nov 23, 2015","1,069.34","1,077.01","1,077.01","1,067.00","-0.81%"
"Nov 20, 2015","1,078.10","1,082.30","1,087.80","1,075.68","-0.40%"
"Nov 19, 2015","1,082.40","1,071.15","1,086.50","1,069.75","1.05%"
"Nov 18, 2015","1,071.14","1,070.30","1,073.18","1,065.34","0.07%"
"Nov 17, 2015","1,070.37","1,082.86","1,084.82","1,065.59","-1.15%"
"Nov 16, 2015","1,082.85","1,088.14","1,098.29","1,081.32","-0.07%"
"Nov 13, 2015","1,083.64","1,085.05","1,088.29","1,080.04","-0.13%"
"Nov 12, 2015","1,085.05","1,086.26","1,089.60","1,074.66","-0.10%"
"Nov 11, 2015","1,086.14","1,089.85","1,093.69","1,084.04","-0.35%"
"Nov 10, 2015","1,089.91","1,092.01","1,094.90","1,085.45","-0.20%"
"Nov 09, 2015","1,092.10","1,089.94","1,095.88","1,088.34","0.32%"
"Nov 06, 2015","1,088.64","1,103.89","1,110.68","1,085.29","-1.39%"
"Nov 05, 2015","1,103.95","1,107.56","1,111.61","1,102.75","-0.32%"
"Nov 04, 2015","1,107.44","1,117.63","1,122.85","1,106.38","-0.91%"
"Nov 03, 2015","1,117.60","1,133.60","1,138.30","1,114.48","-1.42%"
"Nov 02, 2015","1,133.75","1,141.49","1,143.01","1,132.75","-0.76%"
"Oct 30, 2015","1,142.38","1,148.04","1,150.47","1,139.48","-0.31%"
"Oct 29, 2015","1,145.91","1,156.09","1,162.76","1,144.60","-0.88%"
"Oct 28, 2015","1,156.10","1,166.75","1,182.90","1,152.40","-0.93%"
"Oct 27, 2015","1,166.95","1,162.96","1,168.90","1,160.91","0.32%"
"Oct 26, 2015","1,163.20","1,164.45","1,169.60","1,162.30","-0.09%"
"Oct 23, 2015","1,164.26","1,165.61","1,179.80","1,159.16","-0.15%"
"Oct 22, 2015","1,166.05","1,167.06","1,172.20","1,162.90","-0.09%"
"Oct 21, 2015","1,167.10","1,175.81","1,179.60","1,163.90","-0.77%"
"Oct 20, 2015","1,176.11","1,171.00","1,180.70","1,167.15","0.48%"
"Oct 19, 2015","1,170.45","1,176.00","1,177.90","1,168.25","-0.57%"
"Oct 16, 2015","1,177.20","1,182.21","1,184.50","1,174.25","-0.50%"
"Oct 15, 2015","1,183.11","1,184.10","1,191.04","1,176.37","-0.18%"
"Oct 14, 2015","1,185.19","1,168.59","1,190.38","1,164.05","1.40%"
"Oct 13, 2015","1,168.80","1,163.55","1,169.00","1,151.56","0.41%"
"Oct 12, 2015","1,164.00","1,155.71","1,169.40","1,154.90","0.56%"
"Oct 09, 2015","1,157.53","1,139.10","1,160.20","1,138.80","1.63%"
"Oct 08, 2015","1,138.96","1,145.49","1,151.60","1,136.90","-0.56%"
"Oct 07, 2015","1,145.40","1,146.96","1,153.70","1,141.96","-0.15%"
"Oct 06, 2015","1,147.11","1,135.65","1,151.61","1,135.11","1.00%"
"Oct 05, 2015","1,135.75","1,137.71","1,141.95","1,129.73","-0.21%"
"Oct 02, 2015","1,138.14","1,114.08","1,141.90","1,104.52","2.21%"
"Oct 01, 2015","1,113.55","1,115.14","1,119.29","1,111.13","-0.13%"
"Sep 30, 2015","1,115.00","1,127.46","1,128.20","1,112.00","-1.11%"
"Sep 29, 2015","1,127.46","1,132.25","1,134.90","1,124.35","-0.41%"
"Sep 28, 2015","1,132.05","1,145.80","1,148.30","1,128.10","-1.24%"
"Sep 25, 2015","1,146.24","1,150.97","1,151.18","1,140.84","-0.67%"
"Sep 24, 2015","1,154.01","1,130.61","1,156.70","1,130.45","2.09%"
"Sep 23, 2015","1,130.40","1,124.10","1,134.40","1,121.75","0.50%"
"Sep 22, 2015","1,124.80","1,133.16","1,136.60","1,121.18","-0.75%"
"Sep 21, 2015","1,133.30","1,139.40","1,140.10","1,130.00","-0.54%"
"Sep 18, 2015","1,139.40","1,130.85","1,141.90","1,127.30","0.71%"
"Sep 17, 2015","1,131.40","1,118.89","1,133.40","1,115.40","1.06%"
